work-stealing-8-io-sleep-10ms-cpu5000,50,0.1059448,15203.968,18755.0,25195.0
work-stealing-8-io-sleep-10ms-cpu5000,100,0.1998198,15162.409,16187.5,16238.1
work-stealing-8-io-sleep-10ms-cpu5000,100,0.2032737,15471.281,16627.3,16779.6
work-stealing-8-io-sleep-10ms-cpu5000,100,0.2017255,15699.733,17065.4,23380.1
work-stealing-8-io-sleep-10ms-cpu5000,200,0.3980408,15796.1995,16839.5,16942.7
work-stealing-8-io-sleep-10ms-cpu5000,200,0.3906402,15539.818,16858.4,16909.8
work-stealing-8-io-sleep-10ms-cpu5000,200,0.3889305,15511.816,16445.6,16758.9
work-stealing-8-mixed-sleep5ms-cpu500x50,50,0.0416472,5771.628,6899.5,7054.8
work-stealing-8-mixed-sleep5ms-cpu500x50,50,0.0432217,5991.634,7038.2,7182.8
work-stealing-8-mixed-sleep5ms-cpu500x50,50,0.0450775,6059.096,7027.8,7336.2
work-stealing-8-mixed-sleep5ms-cpu500x50,100,0.0805639,6101.493,7131.7,7210.0
work-stealing-8-mixed-sleep5ms-cpu500x50,100,0.0787914,5873.337,6964.4,7164.5
work-stealing-8-mixed-sleep5ms-cpu500x50,100,0.080397,6024.11,7237.3,7331.6
work-stealing-8-mixed-sleep5ms-cpu500x50,200,0.1575368,6007.088,7095.3,7271.1
work-stealing-8-mixed-sleep5ms-cpu500x50,200,0.1584823,6063.5015,7134.3,7225.9
work-stealing-8-mixed-sleep5ms-cpu500x50,200,0.1583256,6084.8625,7144.6,7239.9
virtual-threads-cpu-busy,1000,0.0234657,149.558,163.2,335.5
virtual-threads-cpu-busy,1000,0.0190895,133.3162,143.5,220.5
virtual-threads-cpu-busy,1000,0.0236763,178.88739999999999,162.4,486.4
virtual-threads-cpu-busy,10000,0.1995823,150.21620000000001,140.9,250.0
virtual-threads-cpu-busy,10000,0.1899398,147.28839000000002,137.2,254.2
virtual-threads-cpu-busy,10000,0.1871666,145.31783,145.2,328.9
virtual-threads-cpu-busy,50000,0.8900064,139.478,144.3,221.7
virtual-threads-cpu-busy,50000,0.8515842,133.583106,144.1,177.5
virtual-threads-cpu-busy,50000,0.8348028,131.254446,144.2,172.9
virtual-threads-io-sleep-10ms-cpu5000,50,0.0159494,15100.986,15689.4,15691.8
virtual-threads-io-sleep-10ms-cpu5000,50,0.014712,14329.496,14420.0,14423.4
virtual-threads-io-sleep-10ms-cpu5000,50,0.0153095,15072.15,15108.3,15113.3
virtual-threads-io-sleep-10ms-cpu5000,100,0.01571,15308.092,15344.9,15362.2
